Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1973,1973,hg/ha,95354,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1974,1974,hg/ha,96923,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1975,1975,hg/ha,91250,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1976,1976,hg/ha,88750,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1977,1977,hg/ha,74286,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1978,1978,hg/ha,78667,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1979,1979,hg/ha,86250,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1980,1980,hg/ha,92500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1981,1981,hg/ha,77333,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1982,1982,hg/ha,95000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1983,1983,hg/ha,98750,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1984,1984,hg/ha,82000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1985,1985,hg/ha,77900,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1986,1986,hg/ha,85413,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1987,1987,hg/ha,80487,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1988,1988,hg/ha,72857,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1989,1989,hg/ha,69726,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1990,1990,hg/ha,51469,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1991,1991,hg/ha,76059,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1992,1992,hg/ha,97130,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1993,1993,hg/ha,97561,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1994,1994,hg/ha,101942,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1995,1995,hg/ha,62500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1996,1996,hg/ha,80000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1997,1997,hg/ha,50000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1998,1998,hg/ha,62500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,1999,1999,hg/ha,73913,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2000,2000,hg/ha,68182,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2001,2001,hg/ha,64186,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2002,2002,hg/ha,74528,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2003,2003,hg/ha,74884,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2004,2004,hg/ha,74884,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2005,2005,hg/ha,74884,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2006,2006,hg/ha,63051,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2007,2007,hg/ha,85821,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2008,2008,hg/ha,83019,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2009,2009,hg/ha,89655,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2010,2010,hg/ha,92058,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2011,2011,hg/ha,86138,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2012,2012,hg/ha,83208,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2013,2013,hg/ha,84728,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2014,2014,hg/ha,84718,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2015,2015,hg/ha,86056,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2016,2016,hg/ha,85217,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2017,2017,hg/ha,85407,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2018,2018,hg/ha,85451,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2019,2019,hg/ha,85240,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,549,Gooseberries,2020,2020,hg/ha,85353,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1961,1961,hg/ha,28795,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1962,1962,hg/ha,30888,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1963,1963,hg/ha,29901,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1964,1964,hg/ha,32470,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1965,1965,hg/ha,30850,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1966,1966,hg/ha,31961,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1967,1967,hg/ha,32983,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1968,1968,hg/ha,33838,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1969,1969,hg/ha,34524,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1970,1970,hg/ha,32400,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1971,1971,hg/ha,37173,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1972,1972,hg/ha,35288,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1973,1973,hg/ha,37616,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1974,1974,hg/ha,35106,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1975,1975,hg/ha,33714,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1976,1976,hg/ha,31786,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1977,1977,hg/ha,39184,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1978,1978,hg/ha,37961,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1979,1979,hg/ha,37122,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1980,1980,hg/ha,43271,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1981,1981,hg/ha,40000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1982,1982,hg/ha,39000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1983,1983,hg/ha,44500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1984,1984,hg/ha,43750,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1985,1985,hg/ha,44286,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1986,1986,hg/ha,41429,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1987,1987,hg/ha,37143,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1988,1988,hg/ha,44000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1989,1989,hg/ha,37855,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1990,1990,hg/ha,40476,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1991,1991,hg/ha,40541,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1992,1992,hg/ha,43525,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1993,1993,hg/ha,39441,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1994,1994,hg/ha,43333,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1995,1995,hg/ha,42232,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1996,1996,hg/ha,40000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1997,1997,hg/ha,40000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1998,1998,hg/ha,34706,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",1999,1999,hg/ha,45652,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2000,2000,hg/ha,54167,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2001,2001,hg/ha,38462,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2002,2002,hg/ha,47368,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2003,2003,hg/ha,42381,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2004,2004,hg/ha,43250,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2005,2005,hg/ha,44412,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2006,2006,hg/ha,42857,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2007,2007,hg/ha,43333,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2008,2008,hg/ha,50000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2009,2009,hg/ha,42857,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2010,2010,hg/ha,41818,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2011,2011,hg/ha,39167,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2012,2012,hg/ha,46000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,103,"Grain, mixed",2013,2013,hg/ha,41563,Fc,Calculated data
